system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,system_x,tot_energy_M1,system_y,tot_energy_M2,Eint
Rh_Fe_N_din4_x2_c4_b,-635.808,Rh,Fe,N,din4,N_din4_x2_c4_b,N_din4_x2_c4_b,4,Rh_N_din4_x2_c4_b,din4_x2,Fe_N_din4_x2_c4_b,N_din4_x2_c4_b,-614.673,N,din4,Rh_N_din4_x2_c4_b,-626.662,Fe_N_din4_x2_c4_b,-627.579,3.759999999999991
Ru_Fe_N_din4_x2_c4_b,-637.32,Ru,Fe,N,din4,N_din4_x2_c4_b,N_din4_x2_c4_b,4,Ru_N_din4_x2_c4_b,din4_x2,Fe_N_din4_x2_c4_b,N_din4_x2_c4_b,-614.673,N,din4,Ru_N_din4_x2_c4_b,-627.794,Fe_N_din4_x2_c4_b,-627.579,3.3799999999999955
Zn_Fe_N_din4_x2_c4_b,-629.145,Zn,Fe,N,din4,N_din4_x2_c4_b,N_din4_x2_c4_b,4,Zn_N_din4_x2_c4_b,din4_x2,Fe_N_din4_x2_c4_b,N_din4_x2_c4_b,-614.673,N,din4,Zn_N_din4_x2_c4_b,-620.217,Fe_N_din4_x2_c4_b,-627.579,3.977999999999952
Ag_Fe_N_din4_x2_c4_c,-629.989,Ag,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Ag_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Ag_N_din4_x2_c4_c,-622.282,Fe_N_din4_x2_c4_c,-627.278,3.4060000000000628
Au_Fe_N_din4_x2_c4_c,-631.291,Au,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Au_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Au_N_din4_x2_c4_c,-623.767,Fe_N_din4_x2_c4_c,-627.278,3.588999999999942
Cd_Fe_N_din4_x2_c4_c,-627.909,Cd,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Cd_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Cd_N_din4_x2_c4_c,-620.44,Fe_N_din4_x2_c4_c,-627.278,3.6440000000000055
Co_Fe_N_din4_x2_c4_c,-636.552,Co,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Co_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Co_N_din4_x2_c4_c,-623.928,Fe_N_din4_x2_c4_c,-627.278,-1.511000000000081
Cu_Fe_N_din4_x2_c4_c,-632.436,Cu,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Cu_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Cu_N_din4_x2_c4_c,-623.183,Fe_N_din4_x2_c4_c,-627.278,1.8599999999999
Fe_Fe_N_din4_x2_c4_c,-637.696,Fe,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Fe_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Fe_N_din4_x2_c4_c,-627.278,Fe_N_din4_x2_c4_c,-627.278,0.6950000000001637
Ir_Fe_N_din4_x2_c4_c,-637.776,Ir,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Ir_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Ir_N_din4_x2_c4_c,-628.334,Fe_N_din4_x2_c4_c,-627.278,1.6710000000001628
Ni_Fe_N_din4_x2_c4_c,-635.237,Ni,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Ni_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Ni_N_din4_x2_c4_c,-622.095,Fe_N_din4_x2_c4_c,-627.278,-2.0289999999999964
Os_Fe_N_din4_x2_c4_c,-639.38,Os,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Os_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Os_N_din4_x2_c4_c,-629.515,Fe_N_din4_x2_c4_c,-627.278,1.2479999999999336
Pd_Fe_N_din4_x2_c4_c,-634.112,Pd,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Pd_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Pd_N_din4_x2_c4_c,-624.959,Fe_N_din4_x2_c4_c,-627.278,1.9599999999999227
Pt_Fe_N_din4_x2_c4_c,-635.626,Pt,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Pt_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Pt_N_din4_x2_c4_c,-626.854,Fe_N_din4_x2_c4_c,-627.278,2.341000000000122
Rh_Fe_N_din4_x2_c4_c,-636.131,Rh,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Rh_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Rh_N_din4_x2_c4_c,-626.34,Fe_N_din4_x2_c4_c,-627.278,1.32200000000023
Ru_Fe_N_din4_x2_c4_c,-637.525,Ru,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Ru_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Ru_N_din4_x2_c4_c,-627.599,Fe_N_din4_x2_c4_c,-627.278,1.1870000000000118
Zn_Fe_N_din4_x2_c4_c,-628.01,Zn,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c,4,Zn_N_din4_x2_c4_c,din4_x2,Fe_N_din4_x2_c4_c,N_din4_x2_c4_c,-616.165,N,din4,Zn_N_din4_x2_c4_c,-621.622,Fe_N_din4_x2_c4_c,-627.278,4.725000000000023
Ag_Fe_N_din4_x2_c4_c_v2,-630.078,Ag,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Ag_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Ag_N_din4_x2_c4_c_v2,-622.281,Fe_N_din4_x2_c4_c_v2,-628.325,4.363000000000056
Au_Fe_N_din4_x2_c4_c_v2,-631.69,Au,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Au_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Au_N_din4_x2_c4_c_v2,-623.767,Fe_N_din4_x2_c4_c_v2,-628.325,4.23700000000008
Cd_Fe_N_din4_x2_c4_c_v2,-629.105,Cd,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Cd_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Cd_N_din4_x2_c4_c_v2,-620.437,Fe_N_din4_x2_c4_c_v2,-628.325,3.4920000000000755
Co_Fe_N_din4_x2_c4_c_v2,-636.606,Co,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Co_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Co_N_din4_x2_c4_c_v2,-626.809,Fe_N_din4_x2_c4_c_v2,-628.325,2.3630000000000564
Cu_Fe_N_din4_x2_c4_c_v2,-632.709,Cu,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Cu_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Cu_N_din4_x2_c4_c_v2,-623.184,Fe_N_din4_x2_c4_c_v2,-628.325,2.6350000000002183
Fe_Fe_N_din4_x2_c4_c_v2,-637.659,Fe,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Fe_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Fe_N_din4_x2_c4_c_v2,-628.325,Fe_N_din4_x2_c4_c_v2,-628.325,2.826000000000022
Ir_Fe_N_din4_x2_c4_c_v2,-637.924,Ir,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Ir_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Ir_N_din4_x2_c4_c_v2,-628.932,Fe_N_din4_x2_c4_c_v2,-628.325,3.16800000000012
Ni_Fe_N_din4_x2_c4_c_v2,-635.337,Ni,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Ni_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Ni_N_din4_x2_c4_c_v2,-625.608,Fe_N_din4_x2_c4_c_v2,-628.325,2.43100000000004
Os_Fe_N_din4_x2_c4_c_v2,-639.646,Os,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Os_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Os_N_din4_x2_c4_c_v2,-630.045,Fe_N_din4_x2_c4_c_v2,-628.325,2.5590000000000828
Pd_Fe_N_din4_x2_c4_c_v2,-634.058,Pd,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Pd_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Pd_N_din4_x2_c4_c_v2,-625.909,Fe_N_din4_x2_c4_c_v2,-628.325,4.011000000000081
Pt_Fe_N_din4_x2_c4_c_v2,-635.867,Pt,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Pt_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Pt_N_din4_x2_c4_c_v2,-627.541,Fe_N_din4_x2_c4_c_v2,-628.325,3.8340000000001737
Rh_Fe_N_din4_x2_c4_c_v2,-636.124,Rh,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Rh_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Rh_N_din4_x2_c4_c_v2,-627.265,Fe_N_din4_x2_c4_c_v2,-628.325,3.3010000000000446
Ru_Fe_N_din4_x2_c4_c_v2,-637.701,Ru,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Ru_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Ru_N_din4_x2_c4_c_v2,-628.426,Fe_N_din4_x2_c4_c_v2,-628.325,2.8850000000001046
Zn_Fe_N_din4_x2_c4_c_v2,-629.177,Zn,Fe,N,din4,N_din4_x2_c4_c,N_din4_x2_c4_c_v2,4,Zn_N_din4_x2_c4_c_v2,din4_x2,Fe_N_din4_x2_c4_c_v2,N_din4_x2_c4_c,-616.165,N,din4,Zn_N_din4_x2_c4_c_v2,-621.622,Fe_N_din4_x2_c4_c_v2,-628.325,4.6049999999999045
Ag_Fe_N_din4_x2_c4_d,-630.113,Ag,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Ag_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Ag_N_din4_x2_c4_d,-620.286,Fe_N_din4_x2_c4_d,-627.511,1.738999999999919
Au_Fe_N_din4_x2_c4_d,-631.494,Au,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Au_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Au_N_din4_x2_c4_d,-623.329,Fe_N_din4_x2_c4_d,-627.511,3.40099999999984
Cd_Fe_N_din4_x2_c4_d,-628.253,Cd,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Cd_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Cd_N_din4_x2_c4_d,-619.287,Fe_N_din4_x2_c4_d,-627.511,2.599999999999909
Co_Fe_N_din4_x2_c4_d,-636.405,Co,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Co_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Co_N_din4_x2_c4_d,-625.887,Fe_N_din4_x2_c4_d,-627.511,1.0480000000000018
Cu_Fe_N_din4_x2_c4_d,-632.738,Cu,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Cu_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Cu_N_din4_x2_c4_d,-622.103,Fe_N_din4_x2_c4_d,-627.511,0.9309999999999263
Fe_Fe_N_din4_x2_c4_d,-637.452,Fe,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Fe_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Fe_N_din4_x2_c4_d,-627.511,Fe_N_din4_x2_c4_d,-627.511,1.625
Ir_Fe_N_din4_x2_c4_d,-637.576,Ir,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Ir_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Ir_N_din4_x2_c4_d,-627.149,Fe_N_din4_x2_c4_d,-627.511,1.1389999999997826
Ni_Fe_N_din4_x2_c4_d,-635.29,Ni,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Ni_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Ni_N_din4_x2_c4_d,-624.865,Fe_N_din4_x2_c4_d,-627.511,1.140999999999849
Os_Fe_N_din4_x2_c4_d,-639.234,Os,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Os_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Os_N_din4_x2_c4_d,-629.322,Fe_N_din4_x2_c4_d,-627.511,1.6539999999998827
Pd_Fe_N_din4_x2_c4_d,-634.036,Pd,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Pd_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Pd_N_din4_x2_c4_d,-625.198,Fe_N_din4_x2_c4_d,-627.511,2.727999999999952
Pt_Fe_N_din4_x2_c4_d,-635.665,Pt,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Pt_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Pt_N_din4_x2_c4_d,-627.061,Fe_N_din4_x2_c4_d,-627.511,2.9619999999998754
Rh_Fe_N_din4_x2_c4_d,-635.869,Rh,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Rh_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Rh_N_din4_x2_c4_d,-625.68,Fe_N_din4_x2_c4_d,-627.511,1.376999999999839
Ru_Fe_N_din4_x2_c4_d,-637.443,Ru,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Ru_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Ru_N_din4_x2_c4_d,-627.495,Fe_N_din4_x2_c4_d,-627.511,1.6180000000000518
Zn_Fe_N_din4_x2_c4_d,-628.908,Zn,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d,4,Zn_N_din4_x2_c4_d,din4_x2,Fe_N_din4_x2_c4_d,N_din4_x2_c4_d,-615.945,N,din4,Zn_N_din4_x2_c4_d,-620.682,Fe_N_din4_x2_c4_d,-627.511,3.339999999999918
Ag_Fe_N_din4_x2_c4_d_v2,-630.1,Ag,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Ag_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Ag_N_din4_x2_c4_d_v2,-620.285,Fe_N_din4_x2_c4_d_v2,-627.511,1.7509999999998627
Au_Fe_N_din4_x2_c4_d_v2,-631.491,Au,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Au_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Au_N_din4_x2_c4_d_v2,-623.329,Fe_N_din4_x2_c4_d_v2,-627.511,3.403999999999769
Cd_Fe_N_din4_x2_c4_d_v2,-627.64,Cd,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Cd_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Cd_N_din4_x2_c4_d_v2,-619.286,Fe_N_din4_x2_c4_d_v2,-627.511,3.2119999999998754
Co_Fe_N_din4_x2_c4_d_v2,-636.405,Co,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Co_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Co_N_din4_x2_c4_d_v2,-625.887,Fe_N_din4_x2_c4_d_v2,-627.511,1.0480000000000018
Cu_Fe_N_din4_x2_c4_d_v2,-632.738,Cu,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Cu_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Cu_N_din4_x2_c4_d_v2,-622.104,Fe_N_din4_x2_c4_d_v2,-627.511,0.9320000000000164
Fe_Fe_N_din4_x2_c4_d_v2,-637.456,Fe,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Fe_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Fe_N_din4_x2_c4_d_v2,-627.511,Fe_N_din4_x2_c4_d_v2,-627.511,1.6209999999998672
Ir_Fe_N_din4_x2_c4_d_v2,-637.576,Ir,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Ir_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Ir_N_din4_x2_c4_d_v2,-628.773,Fe_N_din4_x2_c4_d_v2,-627.511,2.7629999999998063
Ni_Fe_N_din4_x2_c4_d_v2,-635.29,Ni,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Ni_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Ni_N_din4_x2_c4_d_v2,-624.865,Fe_N_din4_x2_c4_d_v2,-627.511,1.140999999999849
Os_Fe_N_din4_x2_c4_d_v2,-637.898,Os,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Os_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Os_N_din4_x2_c4_d_v2,-630.17,Fe_N_din4_x2_c4_d_v2,-627.511,3.8379999999998518
Pd_Fe_N_din4_x2_c4_d_v2,-634.037,Pd,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Pd_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Pd_N_din4_x2_c4_d_v2,-625.198,Fe_N_din4_x2_c4_d_v2,-627.511,2.7269999999999754
Pt_Fe_N_din4_x2_c4_d_v2,-635.665,Pt,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Pt_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Pt_N_din4_x2_c4_d_v2,-627.061,Fe_N_din4_x2_c4_d_v2,-627.511,2.9619999999998754
Rh_Fe_N_din4_x2_c4_d_v2,-635.866,Rh,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Rh_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Rh_N_din4_x2_c4_d_v2,-625.681,Fe_N_din4_x2_c4_d_v2,-627.511,1.3809999999998581
Ru_Fe_N_din4_x2_c4_d_v2,-637.442,Ru,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Ru_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Ru_N_din4_x2_c4_d_v2,-628.132,Fe_N_din4_x2_c4_d_v2,-627.511,2.2559999999997444
Zn_Fe_N_din4_x2_c4_d_v2,-628.909,Zn,Fe,N,din4,N_din4_x2_c4_d,N_din4_x2_c4_d_v2,4,Zn_N_din4_x2_c4_d_v2,din4_x2,Fe_N_din4_x2_c4_d_v2,N_din4_x2_c4_d,-615.945,N,din4,Zn_N_din4_x2_c4_d_v2,-620.833,Fe_N_din4_x2_c4_d_v2,-627.511,3.4899999999998954
Ag_Fe_N_din4_x2_c4_e,-630.03,Ag,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Ag_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Ag_N_din4_x2_c4_e,-622.681,Fe_N_din4_x2_c4_e,-628.416,5.485000000000014
Au_Fe_N_din4_x2_c4_e,-631.526,Au,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Au_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Au_N_din4_x2_c4_e,-624.225,Fe_N_din4_x2_c4_e,-628.416,5.533000000000129
Cd_Fe_N_din4_x2_c4_e,-627.282,Cd,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Cd_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Cd_N_din4_x2_c4_e,-620.58,Fe_N_din4_x2_c4_e,-628.416,6.132000000000062
Co_Fe_N_din4_x2_c4_e,-636.765,Co,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Co_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Co_N_din4_x2_c4_e,-626.856,Fe_N_din4_x2_c4_e,-628.416,2.925000000000068
Cu_Fe_N_din4_x2_c4_e,-632.496,Cu,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Cu_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Cu_N_din4_x2_c4_e,-623.532,Fe_N_din4_x2_c4_e,-628.416,3.8700000000001182
Fe_Fe_N_din4_x2_c4_e,-637.908,Fe,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Fe_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Fe_N_din4_x2_c4_e,-628.416,Fe_N_din4_x2_c4_e,-628.416,3.3420000000000982
Ir_Fe_N_din4_x2_c4_e,-638.189,Ir,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Ir_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Ir_N_din4_x2_c4_e,-629.039,Fe_N_din4_x2_c4_e,-628.416,3.6840000000000828
Ni_Fe_N_din4_x2_c4_e,-635.272,Ni,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Ni_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Ni_N_din4_x2_c4_e,-625.669,Fe_N_din4_x2_c4_e,-628.416,3.2309999999999945
Os_Fe_N_din4_x2_c4_e,-639.727,Os,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Os_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Os_N_din4_x2_c4_e,-630.043,Fe_N_din4_x2_c4_e,-628.416,3.150000000000091
Pd_Fe_N_din4_x2_c4_e,-634.139,Pd,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Pd_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Pd_N_din4_x2_c4_e,-626.043,Fe_N_din4_x2_c4_e,-628.416,4.738000000000056
Pt_Fe_N_din4_x2_c4_e,-635.841,Pt,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Pt_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Pt_N_din4_x2_c4_e,-627.716,Fe_N_din4_x2_c4_e,-628.416,4.70900000000006
Rh_Fe_N_din4_x2_c4_e,-636.358,Rh,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Rh_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Rh_N_din4_x2_c4_e,-627.37,Fe_N_din4_x2_c4_e,-628.416,3.8460000000000036
Ru_Fe_N_din4_x2_c4_e,-637.866,Ru,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Ru_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Ru_N_din4_x2_c4_e,-628.469,Fe_N_din4_x2_c4_e,-628.416,3.437000000000239
Zn_Fe_N_din4_x2_c4_e,-629.173,Zn,Fe,N,din4,N_din4_x2_c4_e,N_din4_x2_c4_e,4,Zn_N_din4_x2_c4_e,din4_x2,Fe_N_din4_x2_c4_e,N_din4_x2_c4_e,-615.582,N,din4,Zn_N_din4_x2_c4_e,-621.346,Fe_N_din4_x2_c4_e,-628.416,5.006999999999948
