system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,metal,Ecoh,atomic_mass,vdw_radius,r_cov_sb,r_cov_db,dipole_polarizability,ionic_radii_crystals,d_center_sp,Paul_electroneg,MB_electroneg,electron_affinity,covalent_radius,atomic_number,Ion_energ_I,Ion_energ_II,Zung_radius,Coh_radius,Waber_radius,mied_param_h,mied_param_phi,HOMO ,LUMO,mag_moment_bulk_d, E_Fermi,E_Fermi2,Ecoh_m1,system,tot_energy_M2,Edft_fe
Pd_Fe_N_din6_s_c3_012,-612.624,Pd,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Pd_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,Pd,-5.79450325,106.42,210,120,117,26.14,0.64,-2.545322,2.2,2.08,0.562,139,46,8.33686,19.43,1.08,1.37,0.0,1.67,5.45,-3.9539,-3.2835,33.052647,9,9.1,-5.79450325,Fe_N_din6_s_c3_012,-608.002,1.172503249999977
Pt_Fe_N_din6_s_c3_012,-613.215,Pt,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Pt_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,Pt,-6.8665185,195.084,213,123,112,48.0,0.6,-3.353229,2.2,1.91,2.128,136,78,8.95883,18.56,1.24,1.46,1.221,1.78,5.65,-5.3211,-5.2186,31.475568,10,10.1,-6.8665185,Fe_N_din6_s_c3_012,-608.002,1.6535184999999046
Rh_Fe_N_din6_s_c3_012,-614.861,Rh,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Rh_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,Rh,-7.850822,102.9055,210,125,110,66.0,0.665,-3.069932,2.28,1.99,1.137,142,45,7.4589,18.08,1.11,1.41,1.364,1.76,5.4,-4.6611,-4.2897,29.253779,11,11.1,-7.850822,Fe_N_din6_s_c3_012,-608.002,0.9918219999999565
Ru_Fe_N_din6_s_c3_012,-616.201,Ru,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Ru_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,Ru,-9.8124665,101.07,213,125,114,72.0,0.68,-3.193722,2.2,1.97,1.05,146,44,7.3605,16.76,1.145,1.46,1.41,1.83,5.4,-3.9951,-3.6556,13.072705,12,12.1,-9.8124665,Fe_N_din6_s_c3_012,-608.002,1.6134664999999586
Zn_Fe_N_din6_s_c3_012,-610.004,Zn,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Zn_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,Zn,-1.61724415,65.38,201,118,120,38.67,0.6,-7.791121,1.65,1.44,-0.62,122,30,9.394199,17.96439,0.82,1.06,1.065,1.32,4.1,-3.0469,-2.5297,20.965413,13,13.1,-1.61724415,Fe_N_din6_s_c3_012,-608.002,-0.3847558500000332
Ag_Fe_N_din6_s_c3_013,-610.036,Ag,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Ag_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Ag,-3.20700575,107.8682,211,128,139,55.0,0.67,-4.428868,1.93,1.07,1.302,145,47,7.576234,21.4844,1.045,1.33,1.286,1.39,4.45,-4.6571,-3.8832,36.830452,0,0.1,-3.20700575,Fe_N_din6_s_c3_013,-606.966,0.1370057500000712
Au_Fe_N_din6_s_c3_013,-610.953,Au,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Au_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Au,-3.8767095,196.966569,214,124,121,36.0,0.68,-4.095292,2.4,1.19,2.30863,136,79,9.225553,20.203,1.21,1.45,1.187,1.57,5.15,-6.623,-5.2894,36.974733,1,1.1,-3.8767095,Fe_N_din6_s_c3_013,-606.966,-0.11029050000001916
Cd_Fe_N_din6_s_c3_013,-608.827,Cd,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Cd_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Cd,-1.2330587,112.414,218,136,144,46.0,0.78,-9.00195,1.69,1.4,-0.72,144,48,8.993822,16.908312,0.985,1.23,1.184,1.24,4.05,-5.5936,-1.1349,18.447707,2,2.1,-1.2330587,Fe_N_din6_s_c3_013,-606.966,-0.627941299999975
Co_Fe_N_din6_s_c3_013,-615.138,Co,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Co_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Co,-7.3844395,58.933194,200,111,103,55.0,0.58,-2.118685,1.88,1.72,0.6622,126,27,7.88101,17.0844,0.92,1.1,1.181,1.75,5.1,-3.9514,-3.8452,12.365391,3,3.1,-7.3844395,Fe_N_din6_s_c3_013,-606.966,-0.7875605000000405
Cu_Fe_N_din6_s_c3_013,-611.603,Cu,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Cu_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Cu,-4.23458825,63.546,196,112,115,46.5,0.57,-2.926845,1.9,1.08,1.235,132,29,7.72638,20.29239,0.88,1.16,1.191,1.47,4.55,-4.8401,-4.0099,36.542172,4,4.1,-4.23458825,Fe_N_din6_s_c3_013,-606.966,-0.402411749999942
Fe_Fe_N_din6_s_c3_013,-616.228,Fe,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Fe_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Fe,-8.6197175,55.845,204,116,109,62.0,0.63,-1.906729,1.83,1.67,0.151,132,26,7.9024678,16.1992,0.95,1.16,1.227,1.77,4.93,-3.5769,-3.5542,12.365391,5,5.1,-8.6197175,Fe_N_din6_s_c3_013,-606.966,-0.6422824999999648
Ir_Fe_N_din6_s_c3_013,-616.183,Ir,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Ir_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Ir,-9.56008375,192.217,213,122,115,54.0,0.68,-3.868823,2.2,1.87,1.5638,141,77,8.96702,17.0,1.16,1.468,1.227,1.83,5.55,-4.68,-4.614,27.414532,6,6.1,-9.56008375,Fe_N_din6_s_c3_013,-606.966,0.34308375000000524
Ni_Fe_N_din6_s_c3_013,-613.806,Ni,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Ni_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Ni,-5.86878875,58.6934,197,110,101,49.0,0.49,-2.07977,1.91,1.76,1.156,124,28,7.639877,18.168837,0.96,1.22,1.139,1.75,5.2,-3.8312,-3.8116,32.738905,7,7.1,-5.86878875,Fe_N_din6_s_c3_013,-606.966,-0.9712112500000103
Os_Fe_N_din6_s_c3_013,-617.766,Os,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Os_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Os,-11.839378,190.23,216,129,116,57.0,0.39,-3.768764,2.2,1.85,1.1,144,76,8.43823,17.0,1.17,1.48,1.266,1.85,5.4,-4.8388,-4.7568,11.933888,8,8.1,-11.839378,Fe_N_din6_s_c3_013,-606.966,1.039378000000056
Pd_Fe_N_din6_s_c3_013,-613.496,Pd,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Pd_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Pd,-5.79450325,106.42,210,120,117,26.14,0.64,-2.545322,2.2,2.08,0.562,139,46,8.33686,19.43,1.08,1.37,0.0,1.67,5.45,-3.9539,-3.2835,33.052647,9,9.1,-5.79450325,Fe_N_din6_s_c3_013,-606.966,-0.7354967499999248
Pt_Fe_N_din6_s_c3_013,-614.622,Pt,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Pt_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Pt,-6.8665185,195.084,213,123,112,48.0,0.6,-3.353229,2.2,1.91,2.128,136,78,8.95883,18.56,1.24,1.46,1.221,1.78,5.65,-5.3211,-5.2186,31.475568,10,10.1,-6.8665185,Fe_N_din6_s_c3_013,-606.966,-0.7894814999999653
Rh_Fe_N_din6_s_c3_013,-614.99,Rh,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Rh_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Rh,-7.850822,102.9055,210,125,110,66.0,0.665,-3.069932,2.28,1.99,1.137,142,45,7.4589,18.08,1.11,1.41,1.364,1.76,5.4,-4.6611,-4.2897,29.253779,11,11.1,-7.850822,Fe_N_din6_s_c3_013,-606.966,-0.17317800000000716
Ru_Fe_N_din6_s_c3_013,-616.483,Ru,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Ru_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Ru,-9.8124665,101.07,213,125,114,72.0,0.68,-3.193722,2.2,1.97,1.05,146,44,7.3605,16.76,1.145,1.46,1.41,1.83,5.4,-3.9951,-3.6556,13.072705,12,12.1,-9.8124665,Fe_N_din6_s_c3_013,-606.966,0.29546650000008867
Zn_Fe_N_din6_s_c3_013,-609.838,Zn,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Zn_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,Zn,-1.61724415,65.38,201,118,120,38.67,0.6,-7.791121,1.65,1.44,-0.62,122,30,9.394199,17.96439,0.82,1.06,1.065,1.32,4.1,-3.0469,-2.5297,20.965413,13,13.1,-1.61724415,Fe_N_din6_s_c3_013,-606.966,-1.254755849999924
Ag_Fe_N_din6_s_c3_024,-609.47,Ag,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Ag_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Ag,-3.20700575,107.8682,211,128,139,55.0,0.67,-4.428868,1.93,1.07,1.302,145,47,7.576234,21.4844,1.045,1.33,1.286,1.39,4.45,-4.6571,-3.8832,36.830452,0,0.1,-3.20700575,Fe_N_din6_s_c3_024,-607.085,0.8220057500000166
Au_Fe_N_din6_s_c3_024,-610.976,Au,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Au_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Au,-3.8767095,196.966569,214,124,121,36.0,0.68,-4.095292,2.4,1.19,2.30863,136,79,9.225553,20.203,1.21,1.45,1.187,1.57,5.15,-6.623,-5.2894,36.974733,1,1.1,-3.8767095,Fe_N_din6_s_c3_024,-607.085,-0.014290500000015527
Cd_Fe_N_din6_s_c3_024,-608.69,Cd,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Cd_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Cd,-1.2330587,112.414,218,136,144,46.0,0.78,-9.00195,1.69,1.4,-0.72,144,48,8.993822,16.908312,0.985,1.23,1.184,1.24,4.05,-5.5936,-1.1349,18.447707,2,2.1,-1.2330587,Fe_N_din6_s_c3_024,-607.085,-0.37194130000000314
Co_Fe_N_din6_s_c3_024,-614.821,Co,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Co_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Co,-7.3844395,58.933194,200,111,103,55.0,0.58,-2.118685,1.88,1.72,0.6622,126,27,7.88101,17.0844,0.92,1.1,1.181,1.75,5.1,-3.9514,-3.8452,12.365391,3,3.1,-7.3844395,Fe_N_din6_s_c3_024,-607.085,-0.35156050000000505
Cu_Fe_N_din6_s_c3_024,-611.415,Cu,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Cu_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Cu,-4.23458825,63.546,196,112,115,46.5,0.57,-2.926845,1.9,1.08,1.235,132,29,7.72638,20.29239,0.88,1.16,1.191,1.47,4.55,-4.8401,-4.0099,36.542172,4,4.1,-4.23458825,Fe_N_din6_s_c3_024,-607.085,-0.09541174999992563
Fe_Fe_N_din6_s_c3_024,-616.051,Fe,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Fe_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Fe,-8.6197175,55.845,204,116,109,62.0,0.63,-1.906729,1.83,1.67,0.151,132,26,7.9024678,16.1992,0.95,1.16,1.227,1.77,4.93,-3.5769,-3.5542,12.365391,5,5.1,-8.6197175,Fe_N_din6_s_c3_024,-607.085,-0.34628250000002936
Ir_Fe_N_din6_s_c3_024,-616.458,Ir,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Ir_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Ir,-9.56008375,192.217,213,122,115,54.0,0.68,-3.868823,2.2,1.87,1.5638,141,77,8.96702,17.0,1.16,1.468,1.227,1.83,5.55,-4.68,-4.614,27.414532,6,6.1,-9.56008375,Fe_N_din6_s_c3_024,-607.085,0.18708375000005617
Ni_Fe_N_din6_s_c3_024,-613.432,Ni,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Ni_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Ni,-5.86878875,58.6934,197,110,101,49.0,0.49,-2.07977,1.91,1.76,1.156,124,28,7.639877,18.168837,0.96,1.22,1.139,1.75,5.2,-3.8312,-3.8116,32.738905,7,7.1,-5.86878875,Fe_N_din6_s_c3_024,-607.085,-0.47821124999995845
Os_Fe_N_din6_s_c3_024,-618.02,Os,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Os_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Os,-11.839378,190.23,216,129,116,57.0,0.39,-3.768764,2.2,1.85,1.1,144,76,8.43823,17.0,1.17,1.48,1.266,1.85,5.4,-4.8388,-4.7568,11.933888,8,8.1,-11.839378,Fe_N_din6_s_c3_024,-607.085,0.9043780000000652
Pd_Fe_N_din6_s_c3_024,-613.149,Pd,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Pd_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Pd,-5.79450325,106.42,210,120,117,26.14,0.64,-2.545322,2.2,2.08,0.562,139,46,8.33686,19.43,1.08,1.37,0.0,1.67,5.45,-3.9539,-3.2835,33.052647,9,9.1,-5.79450325,Fe_N_din6_s_c3_024,-607.085,-0.2694967499999166
Pt_Fe_N_din6_s_c3_024,-614.265,Pt,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Pt_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Pt,-6.8665185,195.084,213,123,112,48.0,0.6,-3.353229,2.2,1.91,2.128,136,78,8.95883,18.56,1.24,1.46,1.221,1.78,5.65,-5.3211,-5.2186,31.475568,10,10.1,-6.8665185,Fe_N_din6_s_c3_024,-607.085,-0.3134814999999662
Rh_Fe_N_din6_s_c3_024,-615.336,Rh,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Rh_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Rh,-7.850822,102.9055,210,125,110,66.0,0.665,-3.069932,2.28,1.99,1.137,142,45,7.4589,18.08,1.11,1.41,1.364,1.76,5.4,-4.6611,-4.2897,29.253779,11,11.1,-7.850822,Fe_N_din6_s_c3_024,-607.085,-0.4001779999999826
Ru_Fe_N_din6_s_c3_024,-616.808,Ru,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Ru_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Ru,-9.8124665,101.07,213,125,114,72.0,0.68,-3.193722,2.2,1.97,1.05,146,44,7.3605,16.76,1.145,1.46,1.41,1.83,5.4,-3.9951,-3.6556,13.072705,12,12.1,-9.8124665,Fe_N_din6_s_c3_024,-607.085,0.08946650000007139
Zn_Fe_N_din6_s_c3_024,-610.2,Zn,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Zn_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,Zn,-1.61724415,65.38,201,118,120,38.67,0.6,-7.791121,1.65,1.44,-0.62,122,30,9.394199,17.96439,0.82,1.06,1.065,1.32,4.1,-3.0469,-2.5297,20.965413,13,13.1,-1.61724415,Fe_N_din6_s_c3_024,-607.085,-1.497755849999976
Ag_Fe_N_din6_s_c4_0123,-609.623,Ag,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Ag_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Ag,-3.20700575,107.8682,211,128,139,55.0,0.67,-4.428868,1.93,1.07,1.302,145,47,7.576234,21.4844,1.045,1.33,1.286,1.39,4.45,-4.6571,-3.8832,36.830452,0,0.1,-3.20700575,Fe_N_din6_s_c4_0123,-606.793,0.3770057499999666
Au_Fe_N_din6_s_c4_0123,-610.351,Au,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Au_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Au,-3.8767095,196.966569,214,124,121,36.0,0.68,-4.095292,2.4,1.19,2.30863,136,79,9.225553,20.203,1.21,1.45,1.187,1.57,5.15,-6.623,-5.2894,36.974733,1,1.1,-3.8767095,Fe_N_din6_s_c4_0123,-606.793,0.31870949999995446
Cd_Fe_N_din6_s_c4_0123,-608.465,Cd,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Cd_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Cd,-1.2330587,112.414,218,136,144,46.0,0.78,-9.00195,1.69,1.4,-0.72,144,48,8.993822,16.908312,0.985,1.23,1.184,1.24,4.05,-5.5936,-1.1349,18.447707,2,2.1,-1.2330587,Fe_N_din6_s_c4_0123,-606.793,-0.4389413000000104
Co_Fe_N_din6_s_c4_0123,-613.932,Co,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Co_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Co,-7.3844395,58.933194,200,111,103,55.0,0.58,-2.118685,1.88,1.72,0.6622,126,27,7.88101,17.0844,0.92,1.1,1.181,1.75,5.1,-3.9514,-3.8452,12.365391,3,3.1,-7.3844395,Fe_N_din6_s_c4_0123,-606.793,0.24543949999997494
Cu_Fe_N_din6_s_c4_0123,-611.307,Cu,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Cu_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Cu,-4.23458825,63.546,196,112,115,46.5,0.57,-2.926845,1.9,1.08,1.235,132,29,7.72638,20.29239,0.88,1.16,1.191,1.47,4.55,-4.8401,-4.0099,36.542172,4,4.1,-4.23458825,Fe_N_din6_s_c4_0123,-606.793,-0.2794117500000084
Fe_Fe_N_din6_s_c4_0123,-615.16,Fe,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Fe_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Fe,-8.6197175,55.845,204,116,109,62.0,0.63,-1.906729,1.83,1.67,0.151,132,26,7.9024678,16.1992,0.95,1.16,1.227,1.77,4.93,-3.5769,-3.5542,12.365391,5,5.1,-8.6197175,Fe_N_din6_s_c4_0123,-606.793,0.252717500000017
Ir_Fe_N_din6_s_c4_0123,-616.375,Ir,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Ir_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Ir,-9.56008375,192.217,213,122,115,54.0,0.68,-3.868823,2.2,1.87,1.5638,141,77,8.96702,17.0,1.16,1.468,1.227,1.83,5.55,-4.68,-4.614,27.414532,6,6.1,-9.56008375,Fe_N_din6_s_c4_0123,-606.793,-0.021916250000003856
Ni_Fe_N_din6_s_c4_0123,-613.174,Ni,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Ni_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Ni,-5.86878875,58.6934,197,110,101,49.0,0.49,-2.07977,1.91,1.76,1.156,124,28,7.639877,18.168837,0.96,1.22,1.139,1.75,5.2,-3.8312,-3.8116,32.738905,7,7.1,-5.86878875,Fe_N_din6_s_c4_0123,-606.793,-0.5122112499999503
Os_Fe_N_din6_s_c4_0123,-617.294,Os,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Os_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Os,-11.839378,190.23,216,129,116,57.0,0.39,-3.768764,2.2,1.85,1.1,144,76,8.43823,17.0,1.17,1.48,1.266,1.85,5.4,-4.8388,-4.7568,11.933888,8,8.1,-11.839378,Fe_N_din6_s_c4_0123,-606.793,1.3383780000000343
Pd_Fe_N_din6_s_c4_0123,-612.577,Pd,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Pd_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Pd,-5.79450325,106.42,210,120,117,26.14,0.64,-2.545322,2.2,2.08,0.562,139,46,8.33686,19.43,1.08,1.37,0.0,1.67,5.45,-3.9539,-3.2835,33.052647,9,9.1,-5.79450325,Fe_N_din6_s_c4_0123,-606.793,0.010503250000056141
Pt_Fe_N_din6_s_c4_0123,-613.628,Pt,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Pt_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Pt,-6.8665185,195.084,213,123,112,48.0,0.6,-3.353229,2.2,1.91,2.128,136,78,8.95883,18.56,1.24,1.46,1.221,1.78,5.65,-5.3211,-5.2186,31.475568,10,10.1,-6.8665185,Fe_N_din6_s_c4_0123,-606.793,0.03151849999994738
Rh_Fe_N_din6_s_c4_0123,-615.262,Rh,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Rh_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Rh,-7.850822,102.9055,210,125,110,66.0,0.665,-3.069932,2.28,1.99,1.137,142,45,7.4589,18.08,1.11,1.41,1.364,1.76,5.4,-4.6611,-4.2897,29.253779,11,11.1,-7.850822,Fe_N_din6_s_c4_0123,-606.793,-0.6181779999999435
Ru_Fe_N_din6_s_c4_0123,-615.753,Ru,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Ru_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Ru,-9.8124665,101.07,213,125,114,72.0,0.68,-3.193722,2.2,1.97,1.05,146,44,7.3605,16.76,1.145,1.46,1.41,1.83,5.4,-3.9951,-3.6556,13.072705,12,12.1,-9.8124665,Fe_N_din6_s_c4_0123,-606.793,0.8524664999999914
Zn_Fe_N_din6_s_c4_0123,-609.573,Zn,Fe,N,din6,N_din6_s_c4_0123,N_din6_s_c4_0123,4,Zn_N_din6_s_c4_0123,din6_s,Fe_N_din6_s_c4_0123,N_din6_s_c4_0123,-596.358,N,din6,Zn,-1.61724415,65.38,201,118,120,38.67,0.6,-7.791121,1.65,1.44,-0.62,122,30,9.394199,17.96439,0.82,1.06,1.065,1.32,4.1,-3.0469,-2.5297,20.965413,13,13.1,-1.61724415,Fe_N_din6_s_c4_0123,-606.793,-1.1627558499999395
Ag_Fe_N_din6_s_c4_0124,-610.106,Ag,Fe,N,din6,N_din6_s_c4_0124,N_din6_s_c4_0124,4,Ag_N_din6_s_c4_0124,din6_s,Fe_N_din6_s_c4_0124,N_din6_s_c4_0124,-596.517,N,din6,Ag,-3.20700575,107.8682,211,128,139,55.0,0.67,-4.428868,1.93,1.07,1.302,145,47,7.576234,21.4844,1.045,1.33,1.286,1.39,4.45,-4.6571,-3.8832,36.830452,0,0.1,-3.20700575,Fe_N_din6_s_c4_0124,-606.827,-0.07199424999998882
Au_Fe_N_din6_s_c4_0124,-610.392,Au,Fe,N,din6,N_din6_s_c4_0124,N_din6_s_c4_0124,4,Au_N_din6_s_c4_0124,din6_s,Fe_N_din6_s_c4_0124,N_din6_s_c4_0124,-596.517,N,din6,Au,-3.8767095,196.966569,214,124,121,36.0,0.68,-4.095292,2.4,1.19,2.30863,136,79,9.225553,20.203,1.21,1.45,1.187,1.57,5.15,-6.623,-5.2894,36.974733,1,1.1,-3.8767095,Fe_N_din6_s_c4_0124,-606.827,0.3117094999998926
Cd_Fe_N_din6_s_c4_0124,-608.699,Cd,Fe,N,din6,N_din6_s_c4_0124,N_din6_s_c4_0124,4,Cd_N_din6_s_c4_0124,din6_s,Fe_N_din6_s_c4_0124,N_din6_s_c4_0124,-596.517,N,din6,Cd,-1.2330587,112.414,218,136,144,46.0,0.78,-9.00195,1.69,1.4,-0.72,144,48,8.993822,16.908312,0.985,1.23,1.184,1.24,4.05,-5.5936,-1.1349,18.447707,2,2.1,-1.2330587,Fe_N_din6_s_c4_0124,-606.827,-0.6389412999999422
Co_Fe_N_din6_s_c4_0124,-614.393,Co,Fe,N,din6,N_din6_s_c4_0124,N_din6_s_c4_0124,4,Co_N_din6_s_c4_0124,din6_s,Fe_N_din6_s_c4_0124,N_din6_s_c4_0124,-596.517,N,din6,Co,-7.3844395,58.933194,200,111,103,55.0,0.58,-2.118685,1.88,1.72,0.6622,126,27,7.88101,17.0844,0.92,1.1,1.181,1.75,5.1,-3.9514,-3.8452,12.365391,3,3.1,-7.3844395,Fe_N_din6_s_c4_0124,-606.827,-0.18156050000004598
