system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,Ecoh_m1,Ecoh_m2,E_dft_M1M2,color
Pd_Fe_N_din6_as_c1_2,-634.09,Pd,Fe,N,din6,N_din6_as_c1_2,N_din6_as_c1_2,1,Pd_N_din6_as_c1_2,din6_as,Fe_N_din6_as_c1_2,N_din6_as_c1_2,-617.509,N,din6,-5.79450325,-8.6197175,-2.166779250000017,green
Pt_Fe_N_din6_as_c1_2,-635.278,Pt,Fe,N,din6,N_din6_as_c1_2,N_din6_as_c1_2,1,Pt_N_din6_as_c1_2,din6_as,Fe_N_din6_as_c1_2,N_din6_as_c1_2,-617.509,N,din6,-6.8665185,-8.6197175,-2.2827640000000056,green
Rh_Fe_N_din6_as_c1_2,-635.777,Rh,Fe,N,din6,N_din6_as_c1_2,N_din6_as_c1_2,1,Rh_N_din6_as_c1_2,din6_as,Fe_N_din6_as_c1_2,N_din6_as_c1_2,-617.509,N,din6,-7.850822,-8.6197175,-1.797460500000028,green
Ru_Fe_N_din6_as_c1_2,-636.915,Ru,Fe,N,din6,N_din6_as_c1_2,N_din6_as_c1_2,1,Ru_N_din6_as_c1_2,din6_as,Fe_N_din6_as_c1_2,N_din6_as_c1_2,-617.509,N,din6,-9.8124665,-8.6197175,-0.9738159999999496,green
Zn_Fe_N_din6_as_c1_2,-630.977,Zn,Fe,N,din6,N_din6_as_c1_2,N_din6_as_c1_2,1,Zn_N_din6_as_c1_2,din6_as,Fe_N_din6_as_c1_2,N_din6_as_c1_2,-617.509,N,din6,-1.61724415,-8.6197175,-3.2310383499999613,green
Ag_Fe_N_din6_as_c1_3,-629.882,Ag,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Ag_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-3.20700575,-8.6197175,-0.2282767499999494,green
Au_Fe_N_din6_as_c1_3,-630.988,Au,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Au_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-3.8767095,-8.6197175,-0.6645730000000576,green
Cd_Fe_N_din6_as_c1_3,-628.65,Cd,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Cd_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-1.2330587,-8.6197175,-0.9702237999999781,green
Co_Fe_N_din6_as_c1_3,-635.739,Co,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Co_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-7.3844395,-8.6197175,-1.9078430000000353,green
Cu_Fe_N_din6_as_c1_3,-632.125,Cu,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Cu_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-4.23458825,-8.6197175,-1.4436942500000018,green
Fe_Fe_N_din6_as_c1_3,-636.727,Fe,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Fe_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-8.6197175,-8.6197175,-1.660564999999977,green
Ir_Fe_N_din6_as_c1_3,-637.09,Ir,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Ir_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-9.56008375,-8.6197175,-1.083198750000033,green
Ni_Fe_N_din6_as_c1_3,-634.59,Ni,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Ni_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-5.86878875,-8.6197175,-2.2744937500000333,green
Os_Fe_N_din6_as_c1_3,-638.465,Os,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Os_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-11.839378,-8.6197175,-0.17890450000003355,green
Pd_Fe_N_din6_as_c1_3,-633.935,Pd,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Pd_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-5.79450325,-8.6197175,-1.6937792499999471,green
Pt_Fe_N_din6_as_c1_3,-635.138,Pt,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Pt_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-6.8665185,-8.6197175,-1.8247640000000356,green
Rh_Fe_N_din6_as_c1_3,-635.897,Rh,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Rh_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-7.850822,-8.6197175,-1.599460500000049,green
Ru_Fe_N_din6_as_c1_3,-637.048,Ru,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Ru_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-9.8124665,-8.6197175,-0.7888160000000042,green
Zn_Fe_N_din6_as_c1_3,-629.747,Zn,Fe,N,din6,N_din6_as_c1_3,N_din6_as_c1_3,1,Zn_N_din6_as_c1_3,din6_as,Fe_N_din6_as_c1_3,N_din6_as_c1_3,-617.827,N,din6,-1.61724415,-8.6197175,-1.6830383499999595,green
Ag_Fe_N_din6_as_c2_12,-630.499,Ag,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Ag_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-3.20700575,-8.6197175,-1.8852767499999885,green
Au_Fe_N_din6_as_c2_12,-631.574,Au,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Au_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-3.8767095,-8.6197175,-2.2905729999999203,green
Cd_Fe_N_din6_as_c2_12,-628.963,Cd,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Cd_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-1.2330587,-8.6197175,-2.32322379999993,green
Co_Fe_N_din6_as_c2_12,-635.632,Co,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Co_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-7.3844395,-8.6197175,-2.8408429999999143,green
Cu_Fe_N_din6_as_c2_12,-632.927,Cu,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Cu_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-4.23458825,-8.6197175,-3.2856942499999864,green
Fe_Fe_N_din6_as_c2_12,-636.585,Fe,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Fe_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-8.6197175,-8.6197175,-2.5585650000000015,green
Ir_Fe_N_din6_as_c2_12,-636.73,Ir,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Ir_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-9.56008375,-8.6197175,-1.763198749999983,green
Ni_Fe_N_din6_as_c2_12,-634.601,Ni,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Ni_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-5.86878875,-8.6197175,-3.325493749999964,green
Pd_Fe_N_din6_as_c2_12,-633.672,Pd,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Pd_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-5.79450325,-8.6197175,-2.4707792499999908,green
Pt_Fe_N_din6_as_c2_12,-634.847,Pt,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Pt_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-6.8665185,-8.6197175,-2.5737639999999455,green
Rh_Fe_N_din6_as_c2_12,-635.515,Rh,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Rh_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-7.850822,-8.6197175,-2.257460499999951,green
Ru_Fe_N_din6_as_c2_12,-636.601,Ru,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Ru_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-9.8124665,-8.6197175,-1.381815999999965,green
Zn_Fe_N_din6_as_c2_12,-630.74,Zn,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Zn_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-1.61724415,-8.6197175,-3.716038349999975,green
Ag_Fe_N_din6_as_c2_13,-629.794,Ag,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Ag_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-3.20700575,-8.6197175,-0.904276749999994,green
Au_Fe_N_din6_as_c2_13,-630.972,Au,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Au_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-3.8767095,-8.6197175,-1.4125729999999912,green
Cd_Fe_N_din6_as_c2_13,-628.31,Cd,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Cd_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-1.2330587,-8.6197175,-1.3942237999999563,green
Co_Fe_N_din6_as_c2_13,-635.555,Co,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Co_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-7.3844395,-8.6197175,-2.4878429999999625,green
Cu_Fe_N_din6_as_c2_13,-631.986,Cu,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Cu_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-4.23458825,-8.6197175,-2.068694250000002,green
Fe_Fe_N_din6_as_c2_13,-636.572,Fe,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Fe_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-8.6197175,-8.6197175,-2.2695650000000143,green
Ir_Fe_N_din6_as_c2_13,-637.0,Ir,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Ir_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-9.56008375,-8.6197175,-1.7571987500000112,green
Ni_Fe_N_din6_as_c2_13,-634.286,Ni,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Ni_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-5.86878875,-8.6197175,-2.734493749999956,green
Os_Fe_N_din6_as_c2_13,-638.31,Os,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Os_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-11.839378,-8.6197175,-0.7879044999999572,green
Pd_Fe_N_din6_as_c2_13,-633.773,Pd,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Pd_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-5.79450325,-8.6197175,-2.2957792500000362,green
Pt_Fe_N_din6_as_c2_13,-634.971,Pt,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Pt_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-6.8665185,-8.6197175,-2.4217640000000156,green
Rh_Fe_N_din6_as_c2_13,-635.753,Rh,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Rh_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-7.850822,-8.6197175,-2.2194605000000536,green
Ru_Fe_N_din6_as_c2_13,-636.879,Ru,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Ru_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-9.8124665,-8.6197175,-1.3838160000000315,green
Zn_Fe_N_din6_as_c2_13,-629.493,Zn,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Zn_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,-1.61724415,-8.6197175,-2.193038350000064,green
Ag_Fe_N_din6_as_c2_14,-630.135,Ag,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Ag_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-3.20700575,-8.6197175,-1.283276750000013,green
Au_Fe_N_din6_as_c2_14,-631.41,Au,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Au_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-3.8767095,-8.6197175,-1.8885729999999903,green
Cd_Fe_N_din6_as_c2_14,-628.333,Cd,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Cd_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-1.2330587,-8.6197175,-1.4552237999999917,green
Co_Fe_N_din6_as_c2_14,-635.438,Co,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Co_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-7.3844395,-8.6197175,-2.4088430000000116,green
Cu_Fe_N_din6_as_c2_14,-632.408,Cu,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Cu_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-4.23458825,-8.6197175,-2.5286942500000382,green
Fe_Fe_N_din6_as_c2_14,-636.403,Fe,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Fe_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-8.6197175,-8.6197175,-2.1385650000000425,green
Ir_Fe_N_din6_as_c2_14,-636.768,Ir,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Ir_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-9.56008375,-8.6197175,-1.5631987500000513,green
Ni_Fe_N_din6_as_c2_14,-634.382,Ni,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Ni_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-5.86878875,-8.6197175,-2.8684937499999705,green
Os_Fe_N_din6_as_c2_14,-638.118,Os,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Os_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-11.839378,-8.6197175,-0.6339045000000745,green
Pd_Fe_N_din6_as_c2_14,-633.545,Pd,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Pd_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-5.79450325,-8.6197175,-2.1057792499999817,green
Pt_Fe_N_din6_as_c2_14,-634.834,Pt,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Pt_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-6.8665185,-8.6197175,-2.322763999999969,green
Rh_Fe_N_din6_as_c2_14,-635.586,Rh,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Rh_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-7.850822,-8.6197175,-2.0904605000000345,green
Ru_Fe_N_din6_as_c2_14,-636.774,Ru,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Ru_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-9.8124665,-8.6197175,-1.3168160000000242,green
Zn_Fe_N_din6_as_c2_14,-630.032,Zn,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Zn_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,-1.61724415,-8.6197175,-2.7700383500000623,green
Ag_Fe_N_din6_as_c2_15,-629.856,Ag,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ag_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-3.20700575,-8.6197175,-1.3122767500000094,green
Au_Fe_N_din6_as_c2_15,-630.717,Au,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Au_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-3.8767095,-8.6197175,-1.5035729999999994,green
Cd_Fe_N_din6_as_c2_15,-628.466,Cd,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Cd_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-1.2330587,-8.6197175,-1.8962238000000227,green
Co_Fe_N_din6_as_c2_15,-635.49,Co,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Co_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-7.3844395,-8.6197175,-2.7688430000000253,green
Cu_Fe_N_din6_as_c2_15,-632.159,Cu,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Cu_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-4.23458825,-8.6197175,-2.5876942500000073,green
Fe_Fe_N_din6_as_c2_15,-636.62,Fe,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Fe_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-8.6197175,-8.6197175,-2.6635650000000197,green
Ir_Fe_N_din6_as_c2_15,-636.801,Ir,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ir_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-9.56008375,-8.6197175,-1.9041987500000594,green
Ni_Fe_N_din6_as_c2_15,-634.237,Ni,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ni_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-5.86878875,-8.6197175,-3.0314937499999814,green
Os_Fe_N_din6_as_c2_15,-638.291,Os,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Os_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-11.839378,-8.6197175,-1.114904500000069,green
Pd_Fe_N_din6_as_c2_15,-633.376,Pd,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Pd_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-5.79450325,-8.6197175,-2.2447792499999917,green
Pt_Fe_N_din6_as_c2_15,-634.487,Pt,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Pt_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-6.8665185,-8.6197175,-2.283763999999982,green
Rh_Fe_N_din6_as_c2_15,-635.627,Rh,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Rh_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-7.850822,-8.6197175,-2.439460499999967,green
Ru_Fe_N_din6_as_c2_15,-636.942,Ru,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ru_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-9.8124665,-8.6197175,-1.7928160000000233,green
Zn_Fe_N_din6_as_c2_15,-629.836,Zn,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Zn_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-1.61724415,-8.6197175,-2.8820383500000286,green
Ag_Fe_N_din6_as_c2_16,-630.414,Ag,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ag_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-3.20700575,-8.6197175,-0.4982767499999312,green
Au_Fe_N_din6_as_c2_16,-630.99,Au,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Au_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-3.8767095,-8.6197175,-0.404572999999953,green
Cd_Fe_N_din6_as_c2_16,-629.022,Cd,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Cd_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-1.2330587,-8.6197175,-1.0802237999999917,green
Co_Fe_N_din6_as_c2_16,-635.663,Co,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Co_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-7.3844395,-8.6197175,-1.5698429999999561,green
Cu_Fe_N_din6_as_c2_16,-632.771,Cu,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Cu_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-4.23458825,-8.6197175,-1.8276942499999027,green
Fe_Fe_N_din6_as_c2_16,-636.608,Fe,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Fe_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-8.6197175,-8.6197175,-1.2795649999998915,green
Ir_Fe_N_din6_as_c2_16,-636.645,Ir,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ir_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-9.56008375,-8.6197175,-0.37619874999992575,green
Ni_Fe_N_din6_as_c2_16,-634.457,Ni,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ni_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-5.86878875,-8.6197175,-1.8794937499999378,green
Os_Fe_N_din6_as_c2_16,-637.954,Os,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Os_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-11.839378,-8.6197175,0.5940955000001047,green
Pd_Fe_N_din6_as_c2_16,-633.595,Pd,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Pd_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-5.79450325,-8.6197175,-1.0917792499999717,green
Pt_Fe_N_din6_as_c2_16,-634.581,Pt,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Pt_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-6.8665185,-8.6197175,-1.005763999999962,green
Rh_Fe_N_din6_as_c2_16,-635.637,Rh,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Rh_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-7.850822,-8.6197175,-1.0774604999998871,green
Ru_Fe_N_din6_as_c2_16,-636.789,Ru,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ru_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-9.8124665,-8.6197175,-0.26781599999993233,green
Zn_Fe_N_din6_as_c2_16,-630.197,Zn,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Zn_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,-1.61724415,-8.6197175,-1.8710383499999477,green
Ag_Fe_N_din6_as_c2_23,-630.235,Ag,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Ag_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,-3.20700575,-8.6197175,-1.7532767500000404,green
Au_Fe_N_din6_as_c2_23,-631.614,Au,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Au_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,-3.8767095,-8.6197175,-2.4625730000000594,green
Cd_Fe_N_din6_as_c2_23,-628.674,Cd,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Cd_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,-1.2330587,-8.6197175,-2.1662238000000045,green
Co_Fe_N_din6_as_c2_23,-635.723,Co,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Co_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,-7.3844395,-8.6197175,-3.0638429999999843,green
Cu_Fe_N_din6_as_c2_23,-632.482,Cu,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Cu_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,-4.23458825,-8.6197175,-2.972694249999998,green
