"System","Metal","Hetatom","Cavity","Base_Cavity","y","Pred_00000","Train_00000"
"Zn_S_rol1_din2_c2_s1","Zn","S","rol1_din2_c2_s1","rol1_din2",1.22624415000004,1.34447924149013,"True"
"Ru_S_din3","Ru","S","din3","din3",2.6824665,2.72480859257264,"True"
"Pd_S_rol2_din2_c3_a","Pd","S","rol2_din2_c3_a","rol2_din2",-4.47649674999996,-4.13647392293882,"False"
"Os_N_din3","Os","N","din3","din3",3.86537799999995,2.62727822224162,"True"
"Cd_P_rol2_din2_a","Cd","P","rol2_din2_a","rol2_din2",0.029058700000049,-0.306919428035219,"True"
"Ir_P_rol2_din2_c2_d1","Ir","P","rol2_din2_c2_d1","rol2_din2",-1.78291624999996,-1.83642091944185,"True"
"Ru_P_rol2_din2_c2_d1","Ru","P","rol2_din2_c2_d1","rol2_din2",-1.1585335,-1.49586623614549,"True"
"Ru_P_rol2_din2_c3_a","Ru","P","rol2_din2_c3_a","rol2_din2",-3.54453349999997,-3.45768821012664,"True"
"Ni_P_rol2_din2_c2_s1","Ni","P","rol2_din2_c2_s1","rol2_din2",-3.55721125000004,-2.86942179488984,"True"
"Os_N_din4_c2_d1","Os","N","din4_c2_d1","din4",-0.745622000000036,-0.649426542635567,"True"
"Ru_P_rol2_din2_c2_s1","Ru","P","rol2_din2_c2_s1","rol2_din2",-2.15353350000001,-2.21275297807048,"True"
"Fe_N_din3_c2","Fe","N","din3_c2","din3",-0.556282500000044,-0.286144684907911,"True"
"Os_P_din4_c2_d2","Os","P","din4_c2_d2","din4",2.84337800000002,2.11103676538621,"True"
"Au_P_rol2_din2_c3_b","Au","P","rol2_din2_c3_b","rol2_din2",-3.75229050000002,-3.19971592611603,"True"
"Cd_P_rol1_din2_c1_a","Cd","P","rol1_din2_c1_a","rol1_din2",0.634058699999954,1.01425460611808,"True"
"Ni_P_rol1_din2","Ni","P","rol1_din2","rol1_din2",0.785788749999916,0.837828668054777,"True"
"Ru_S_din3_c2","Ru","S","din3_c2","din3",2.31146650000002,2.10355952791637,"True"
"Ru_P_rol3_c2","Ru","P","rol3_c2","rol3",0.512466500000045,0.908237919811095,"True"
"Ru_S_rol2_din2_c2_s2","Ru","S","rol2_din2_c2_s2","rol2_din2",-0.985533500000002,-1.08328165909104,"True"
"Os_S_rol1_din2_c2_s2","Os","S","rol1_din2_c2_s2","rol1_din2",1.62137800000004,1.8426708777038,"True"
"Os_P_rol2_din2_c3_b","Os","P","rol2_din2_c3_b","rol2_din2",-1.70262200000003,-2.21747526870939,"True"
"Os_P_rol2_din2","Os","P","rol2_din2","rol2_din2",-0.07762200000003,0.179250249139953,"True"
"Os_S_rol1_din2_c2_s1","Os","S","rol1_din2_c2_s1","rol1_din2",3.214378,2.87094732686443,"True"
"Zn_N_rol3_c2","Zn","N","rol3_c2","rol3",-3.19375585000004,-2.7456189434914,"True"
"Os_S_din4","Os","S","din4","din4",4.62337799999999,3.96589358305061,"True"
"Cd_S_din4_c2_d2","Cd","S","din4_c2_d2","din4",1.04805869999994,1.11299036999485,"True"
"Pd_N_rol3_c2","Pd","N","rol3_c2","rol3",-1.86349675000002,-2.6751060473862,"False"
"Ag_S_rol1_din2","Ag","S","rol1_din2","rol1_din2",2.71800574999997,2.36624471542135,"True"
"Ag_N_rol2_din2_c2_s1","Ag","N","rol2_din2_c2_s1","rol2_din2",-3.89099425000007,-3.45788902188685,"True"
"Cu_P_rol2_din2_c2_s3","Cu","P","rol2_din2_c2_s3","rol2_din2",-3.38941175000002,-3.6185490985333,"True"
"Cd_P_rol2_din2","Cd","P","rol2_din2","rol2_din2",1.58805870000002,0.967388413830559,"True"
"Pd_S_rol1_din2_c2_s1","Pd","S","rol1_din2_c2_s1","rol1_din2",2.62550325000002,1.99797309540881,"False"
"Ru_N_rol2_din2_c2_d1","Ru","N","rol2_din2_c2_d1","rol2_din2",-2.45053350000003,-2.83038248805218,"True"
"Os_S_rol2_din2_c3_a","Os","S","rol2_din2_c3_a","rol2_din2",-2.89362199999995,-2.93580750794758,"True"
"Au_P_rol1_din2_c2_s2","Au","P","rol1_din2_c2_s2","rol1_din2",1.10170949999991,1.49680529221926,"True"
"Cu_N_rol1_din2_c1_a","Cu","N","rol1_din2_c1_a","rol1_din2",0.543588250000083,0.381689992373511,"True"
"Au_N_rol2_din2_c3_b","Au","N","rol2_din2_c3_b","rol2_din2",-5.43929050000003,-5.17151586187115,"True"
"Au_S_rol3","Au","S","rol3","rol3",2.63870949999994,2.55819571559402,"True"
"Zn_N_rol3_c1","Zn","N","rol3_c1","rol3",-3.23875584999999,-2.44240652353047,"True"
"Cd_P_din4_c2_d2","Cd","P","din4_c2_d2","din4",0.773058700000077,1.09252808335931,"True"
"Fe_N_rol2_din2_c2_s3","Fe","N","rol2_din2_c2_s3","rol2_din2",-1.7452824999999,-1.72071088138403,"True"
"Ir_S_din4_c1","Ir","S","din4_c1","din4",0.930083750000005,0.642865907530636,"True"
